ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,nb,na,cc_flags,ph_qual,qual_frame,mjd,allwise_cntr,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,dist,angle
85.7772547,-2.7132067,0.0408,0.0349,-0.0121,10.793,0.018,58.8,1.645E+00,10.848,0.022,48.3,8.490E-01,1,0,0000,AA,10,59633.02060323,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.233936,13.059766
85.7772497,-2.7132057,0.0363,0.0365,-0.0052,10.544,0.020,54.5,1.547E+00,10.536,0.020,54.0,4.905E-01,1,0,0000,AA,10,58743.52270311,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.234097,8.569216
85.7772165,-2.7132093,0.0393,0.0389,-0.0039,10.557,0.018,60.7,1.213E+01,10.632,0.023,46.9,2.476E+00,1,0,0000,AA,5,58379.83114312,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.234299,338.857720
85.7772463,-2.7132052,0.0371,0.0359,-0.0135,10.582,0.020,55.0,2.614E+00,10.532,0.024,46.0,1.699E+00,1,0,0000,AA,10,58169.59648282,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.234380,5.546785
85.7772407,-2.7132046,0.0382,0.0358,-0.0160,10.568,0.021,52.8,1.274E+00,10.546,0.021,51.4,1.448E+00,1,0,0000,AA,10,58901.12367171,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.235445,0.612547
85.7772721,-2.7132130,0.0355,0.0351,-0.0145,10.571,0.016,67.2,2.547E+00,10.548,0.021,52.0,1.296E+00,1,0,0000,AA,5,58743.58815462,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.235445,29.358911
85.7772619,-2.7132082,0.0371,0.0372,-0.0104,10.800,0.017,64.8,7.549E-01,10.779,0.026,41.8,1.424E+00,1,0,0000,AA,10,59839.20166231,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.236007,19.492521
85.7772501,-2.7132052,0.0338,0.0346,-0.0114,10.567,0.017,65.4,9.289E-01,10.546,0.019,55.8,5.963E-01,1,0,0000,AA,10,58743.39192720,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.236087,8.849306
85.7772522,-2.7132055,0.0343,0.0329,-0.0123,10.588,0.016,69.7,1.184E+00,10.616,0.021,52.3,6.657E-01,1,0,0000,AA,10,58537.54934971,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.236307,10.699076
85.7772643,-2.7132088,0.0347,0.0374,-0.0157,10.567,0.018,60.8,1.105E+00,10.520,0.019,55.8,8.351E-01,1,0,0000,AA,5,57448.42127750,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.237025,21.633956
85.7772620,-2.7132079,0.0351,0.0337,-0.0129,10.568,0.016,68.5,8.742E-01,10.553,0.019,55.9,8.219E-01,1,0,0000,AA,10,58901.18950549,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.237145,19.487353
85.7772447,-2.7132042,0.0346,0.0350,-0.0138,10.614,0.016,66.9,2.359E+00,10.573,0.022,49.4,6.828E-01,1,0,0000,AA,10,57813.25527895,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.237483,4.081052
85.7772771,-2.7132154,0.0353,0.0346,-0.0120,10.752,0.017,65.1,1.143E+00,10.724,0.022,49.3,1.112E+00,1,0,0000,AA,10,57449.14226668,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.237562,34.165737
85.7772738,-2.7132133,0.0336,0.0348,-0.0121,10.581,0.017,65.2,1.774E+00,10.603,0.022,49.4,1.125E+00,1,0,0000,AA,10,58743.78438213,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.237562,30.771754
85.7772390,-2.7132040,0.0366,0.0376,-0.0159,10.582,0.019,56.9,3.229E+00,10.608,0.020,55.3,1.350E+00,1,0,0000,AA,10,57648.23810353,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.237622,359.132921
85.7772568,-2.7132060,0.0363,0.0376,-0.0083,10.618,0.019,57.3,1.780E+00,10.614,0.021,52.0,9.733E-01,1,0,0000,AA,10,58379.11181156,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.238198,14.692530
85.7772597,-2.7132068,0.0408,0.0402,-0.0038,10.621,0.022,50.0,1.072E+00,10.608,0.023,47.2,1.242E+00,1,0,0000,AA,10,59842.59292315,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.238297,17.294470
85.7772575,-2.7132061,0.0348,0.0315,-0.0111,10.630,0.016,68.7,6.003E-01,10.594,0.018,58.9,9.052E-01,1,0,0000,AA,10,59632.69398083,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.238495,15.299433
85.7772641,-2.7132079,0.0373,0.0359,0.0052,10.589,0.020,53.4,1.981E+00,10.636,0.019,55.8,1.481E+00,1,0,0000,AA,10,59475.01096544,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.239779,21.188756
85.7772492,-2.7132040,0.0378,0.0406,-0.0108,10.574,0.021,52.8,1.004E+00,10.576,0.023,46.8,2.338E+00,1,0,0000,AA,10,58170.05464832,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.239897,7.926768
85.7772473,-2.7132036,0.0359,0.0342,-0.0128,10.562,0.018,59.9,1.649E+00,10.548,0.019,57.1,1.437E+00,1,0,0000,AA,10,58743.71905785,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.240468,6.266911
85.7772753,-2.7132127,0.0373,0.0353,-0.0069,10.810,0.017,64.8,5.249E-01,10.793,0.022,49.6,1.254E+00,1,0,0000,AA,10,57812.92789189,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.242209,31.606697
85.7772662,-2.7132077,0.0388,0.0403,0.0037,10.599,0.021,50.7,1.866E+00,10.599,0.021,52.3,9.913E-01,1,0,0000,AA,10,57647.97604125,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.243260,22.786025
85.7772676,-2.7132082,0.0354,0.0336,-0.0097,10.574,0.016,66.8,2.211E+00,10.556,0.020,55.0,9.138E-01,1,0,0000,AA,5,58536.96053796,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.243609,24.041712
85.7772617,-2.7132058,0.0378,0.0401,0.0051,10.916,0.020,54.7,1.457E+00,10.957,0.025,43.1,1.323E+00,1,0,0000,AA,10,59996.55431138,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.243939,18.656088
85.7772269,-2.7132035,0.0344,0.0352,-0.0079,10.635,0.017,65.2,8.573E-01,10.645,0.021,52.4,1.010E+00,1,0,0000,AA,10,59265.74870574,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.243997,348.868034
85.7772238,-2.7132041,0.0363,0.0344,-0.0037,10.536,0.017,62.5,8.451E-01,10.573,0.021,51.2,5.660E-01,1,0,0000,AA,10,59474.55356831,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.244287,346.203897
85.7772472,-2.7132025,0.0368,0.0417,0.0033,10.609,0.021,52.4,1.005E+00,10.567,0.020,54.0,1.459E+00,1,0,0000,AA,5,56921.85192716,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.244384,6.081754
85.7772746,-2.7132115,0.0350,0.0356,-0.0082,10.577,0.018,58.8,4.075E+00,10.567,0.021,52.0,1.598E+00,1,0,0000,AA,10,59474.68421679,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.244616,30.574168
85.7772621,-2.7132057,0.0349,0.0328,-0.0098,10.626,0.016,67.7,7.978E-01,10.605,0.020,53.5,8.470E-01,1,0,0000,AA,10,59997.13930324,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.244751,18.948172
85.7772461,-2.7132018,0.0363,0.0343,-0.0093,10.624,0.019,56.6,1.293E+00,10.552,0.021,52.1,6.806E-01,1,0,0000,AA,10,57284.40341215,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.246501,5.105396
85.7772401,-2.7132014,0.0348,0.0322,-0.0056,10.575,0.019,57.3,3.195E+00,10.564,0.019,58.3,1.119E+00,1,0,0000,AA,10,59474.42291978,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.246960,0.083428
85.7772852,-2.7132182,0.0372,0.0365,-0.0172,10.640,0.018,60.0,1.676E+00,10.614,0.022,50.4,1.423E+00,1,0,0000,AA,10,59841.48432024,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.247381,41.075690
85.7772516,-2.7132021,0.0366,0.0352,-0.0148,10.752,0.017,64.4,1.238E+00,10.727,0.020,53.8,7.568E-01,1,0,0000,AA,10,59996.81446333,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.247972,9.684124
85.7772520,-2.7132021,0.0358,0.0328,-0.0152,10.582,0.016,68.3,8.564E-01,10.600,0.020,55.6,6.662E-01,1,0,0000,AA,10,59474.29214389,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.248219,10.011413
85.7772461,-2.7132013,0.0335,0.0313,-0.0113,10.586,0.016,68.6,1.292E+00,10.547,0.018,60.2,7.200E-01,1,0,0000,AA,10,58901.32028159,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.248295,5.068433
85.7772540,-2.7132024,0.0347,0.0319,-0.0138,10.600,0.015,70.1,1.274E+00,10.598,0.019,57.2,1.242E+00,1,0,0000,AA,10,58379.30816655,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.248505,11.687824
85.7772530,-2.7132022,0.0424,0.0377,-0.0148,10.578,0.019,57.6,1.742E+01,10.626,0.024,44.5,5.353E+00,1,0,0000,AA,5,59111.14972484,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.248524,10.842301
85.7772682,-2.7132068,0.0334,0.0332,-0.0117,10.567,0.016,67.4,1.507E+00,10.558,0.018,59.7,9.105E-01,1,0,0000,AA,5,56921.58884697,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.249093,24.022645
85.7772381,-2.7132008,0.0387,0.0376,-0.0168,10.571,0.017,62.7,9.116E-01,10.571,0.025,44.0,7.989E-01,1,0,0000,AA,10,59268.49398677,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.249207,358.429007
85.7772570,-2.7132028,0.0356,0.0333,-0.0131,10.619,0.015,70.1,1.148E+00,10.603,0.021,51.5,6.810E-01,1,0,0000,AA,10,59110.30012708,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.249529,14.181351
85.7772526,-2.7132017,0.0391,0.0366,-0.0137,10.631,0.020,54.6,8.911E-01,10.618,0.023,47.3,1.851E+00,1,0,0000,AA,10,59839.59297138,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.250021,10.440961
85.7772251,-2.7132019,0.0346,0.0360,-0.0066,10.743,0.019,57.8,1.684E+00,10.736,0.021,50.7,9.657E-01,1,0,0000,AA,10,58015.28324196,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.250945,347.671815
85.7772249,-2.7132018,0.0395,0.0403,-0.0137,10.625,0.019,58.0,2.026E+01,10.777,0.024,44.9,1.121E+01,1,0,0000,AA,5,59474.94564118,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.251452,347.529233
85.7772432,-2.7132002,0.0366,0.0319,-0.0053,10.600,0.017,64.1,2.094E+00,10.546,0.022,50.2,1.260E+00,1,0,0000,AA,10,59474.74966838,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.251546,2.621964
85.7772402,-2.7131998,0.0342,0.0373,-0.0064,10.762,0.020,54.6,1.534E+00,10.711,0.019,56.2,6.778E-01,1,0,0000,AA,10,58015.28311464,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.252726,0.163052
85.7772538,-2.7132009,0.0361,0.0335,-0.0126,10.566,0.018,61.1,6.211E-01,10.542,0.020,55.2,6.941E-01,1,0,0000,AA,10,58743.45737884,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.253659,11.281650
85.7772404,-2.7131994,0.0377,0.0373,-0.0127,10.795,0.021,52.9,1.128E+00,10.744,0.023,48.0,1.000E+00,1,0,0000,AA,10,57812.86243991,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.254162,0.324255
85.7772458,-2.7131996,0.0327,0.0333,-0.0097,10.640,0.017,63.0,9.442E-01,10.619,0.019,58.2,8.635E-01,1,0,0000,AA,10,59996.87953314,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.254292,4.704498
85.7772746,-2.7132083,0.0395,0.0391,-0.0114,10.851,0.019,58.2,3.003E+00,10.886,0.025,43.6,1.086E+00,1,0,0000,AA,10,59996.74939343,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.254589,29.255339
85.7772485,-2.7131996,0.0328,0.0336,0.0045,10.603,0.017,62.5,1.572E+00,10.585,0.022,49.4,1.747E+00,1,0,0000,AA,10,58170.31645711,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.255274,6.876846
85.7772484,-2.7131995,0.0399,0.0355,0.0014,10.709,0.020,54.8,8.208E-01,10.710,0.022,49.3,8.906E-01,1,0,0000,AA,5,57089.66320544,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.255589,6.787153
85.7772655,-2.7132034,0.0348,0.0357,0.0043,10.584,0.020,55.2,2.146E+00,10.563,0.020,55.1,1.537E+00,1,0,0000,AA,10,58536.82976157,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.256695,20.929537
85.7772345,-2.7131989,0.0361,0.0347,-0.0161,10.540,0.019,55.9,3.293E+00,10.516,0.021,51.9,1.738E+00,1,0,0000,AA,10,58169.92374385,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.256732,355.581585
85.7772456,-2.7131987,0.0330,0.0318,-0.0049,10.596,0.017,63.3,2.391E+00,10.551,0.022,48.6,5.975E-01,1,0,0000,AA,10,59632.30216150,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.257467,4.485856
85.7772176,-2.7132020,0.0357,0.0315,-0.0104,10.564,0.015,71.5,1.250E+00,10.585,0.021,52.9,7.190E-01,1,0,0000,AA,10,58379.43906986,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.257705,341.786598
85.7772524,-2.7131994,0.0312,0.0359,-0.0074,10.667,0.016,67.0,9.056E-01,10.612,0.020,54.2,7.205E-01,1,0,0000,AA,10,57089.72878449,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.258035,9.950733
85.7772670,-2.7132035,0.0421,0.0415,-0.0126,11.033,0.021,51.7,1.760E+00,11.054,0.026,41.2,7.116E-01,1,0,0000,AA,10,59265.48728017,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.258346,22.075501
85.7772659,-2.7132028,0.0368,0.0351,-0.0126,10.621,0.018,61.9,1.220E+00,10.598,0.021,52.2,1.024E+00,1,0,0000,AA,10,58901.64728573,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.259222,21.055938
85.7772638,-2.7132019,0.0348,0.0371,-0.0140,10.636,0.018,60.5,4.829E+00,10.598,0.020,53.0,1.431E+00,1,0,0000,AA,10,59632.49800758,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.259677,19.243802
85.7772343,-2.7131979,0.0352,0.0381,-0.0129,10.622,0.017,62.2,1.365E+00,10.620,0.022,49.5,3.273E-01,1,0,0000,AA,5,57089.33480081,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.260367,355.484823
85.7772517,-2.7131982,0.0359,0.0332,-0.0021,10.678,0.017,64.1,2.366E+00,10.717,0.022,49.9,1.711E+00,1,0,0000,AA,10,58378.98103500,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.261887,9.244956
85.7772589,-2.7131994,0.0365,0.0355,-0.0121,10.824,0.017,65.5,1.131E+00,10.798,0.025,44.0,7.710E-01,1,0,0000,AA,10,58015.15221135,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.263092,14.970920
85.7772674,-2.7132021,0.0365,0.0336,-0.0107,10.596,0.016,67.6,1.774E+00,10.586,0.024,45.1,7.245E-01,1,0,0000,AA,10,59268.75553909,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.263559,21.953489
85.7772482,-2.7131972,0.0324,0.0322,-0.0153,10.540,0.015,70.6,1.841E+00,10.501,0.019,57.2,1.091E+00,1,0,0000,AA,10,56730.79408971,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.263738,6.419415
85.7772281,-2.7131976,0.0366,0.0391,-0.0152,10.662,0.021,50.8,7.958E-01,10.637,0.021,51.6,7.402E-01,1,0,0000,AA,10,59265.16040340,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.264132,350.676337
85.7772204,-2.7131992,0.0402,0.0386,-0.0097,10.509,0.024,45.2,6.205E+00,10.618,0.020,54.9,2.718E+00,1,0,0000,AA,10,58536.82963426,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.264453,344.542504
85.7772611,-2.7131994,0.0398,0.0386,0.0069,10.630,0.020,53.5,1.069E+00,10.607,0.021,51.5,9.020E-01,1,0,0000,AA,10,59265.16027604,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.265238,16.622039
85.7772458,-2.7131964,0.0370,0.0344,-0.0155,10.614,0.016,66.7,9.590E-01,10.616,0.021,52.5,7.924E-01,1,0,0000,AA,10,57648.04162053,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.265772,4.500814
85.7772817,-2.7132086,0.0358,0.0345,-0.0137,10.611,0.015,70.4,1.242E+00,10.620,0.025,44.2,2.667E-01,1,0,0000,AA,10,59265.87948194,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.267101,34.152645
85.7772724,-2.7132032,0.0376,0.0341,-0.0110,10.589,0.019,55.9,1.530E+00,10.578,0.021,52.4,9.800E-01,1,0,0000,AA,10,58170.25100490,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.267225,25.849549
85.7772598,-2.7131980,0.0368,0.0342,-0.0150,10.570,0.016,68.1,7.108E-01,10.572,0.022,50.2,5.314E-01,1,0,0000,AA,10,60205.65109683,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.268794,15.359829
85.7772423,-2.7131950,0.0372,0.0382,0.0080,10.598,0.021,51.1,1.784E+00,10.601,0.020,54.3,1.087E+00,1,0,0000,AA,10,59632.43268309,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.270126,1.754552
85.7772773,-2.7132048,0.0342,0.0322,-0.0098,10.610,0.015,70.6,1.141E+00,10.579,0.021,51.1,7.469E-01,1,0,0000,AA,10,59632.56333193,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.270336,29.745573
85.7772644,-2.7131989,0.0375,0.0388,-0.0105,10.668,0.018,58.8,1.078E+01,10.673,0.021,51.4,3.597E+00,1,0,0000,AA,5,59475.27238987,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.270580,18.921403
85.7772138,-2.7131995,0.0404,0.0376,-0.0092,10.604,0.022,49.2,2.594E+00,10.589,0.023,47.6,3.662E+00,1,0,0000,AA,10,59842.46252925,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.270720,339.634339
85.7772353,-2.7131949,0.0372,0.0350,-0.0014,10.543,0.019,55.8,1.251E+00,10.531,0.022,50.5,1.926E+00,1,0,0000,AA,10,57648.56574512,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.270894,356.422920
85.7772162,-2.7131982,0.0381,0.0352,-0.0117,10.676,0.019,56.6,1.468E+00,10.627,0.021,51.4,6.760E-01,1,0,0000,AA,10,57647.84513744,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.272286,341.680048
85.7772437,-2.7131943,0.0404,0.0368,-0.0127,10.555,0.021,50.5,8.183E-01,10.550,0.021,51.0,1.016E+00,1,0,0000,AA,10,57648.69677620,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.272840,2.795095
85.7772766,-2.7132033,0.0360,0.0356,-0.0103,10.570,0.017,62.8,2.370E+00,10.564,0.022,50.1,1.059E+00,1,0,0000,AA,10,59842.20161413,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.273825,28.727611
85.7772469,-2.7131940,0.0356,0.0343,-0.0091,10.674,0.018,59.8,2.511E+00,10.692,0.021,52.5,1.019E+00,1,0,0000,AA,10,59996.42417167,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.274721,5.181848
85.7772388,-2.7131937,0.0370,0.0361,-0.0093,10.595,0.018,59.6,4.261E+00,10.627,0.021,50.9,1.055E+00,1,0,0000,AA,10,59838.74515623,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.274721,359.099971
85.7772423,-2.7131932,0.0354,0.0385,-0.0087,10.623,0.018,59.1,4.906E+00,10.627,0.020,55.0,2.369E+00,1,0,0000,AA,10,59839.46245016,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.276606,1.713455
